Date,Hr_End,DA_Demand,RT_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point
16-Feb-22,17,"1,560.00","1,544.82",63.14,62.18,0.12,0.84,91.26,89.82,0.21,1.23,39,22
16-Feb-22,18,"1,643.80","1,644.41",71.14,70.27,0.07,0.80,112.84,110.99,0.26,1.59,39,23
16-Feb-22,19,"1,666.10","1,654.02",69.26,68.22,0.05,0.99,92.71,91.14,0.17,1.40,38,24
16-Feb-22,20,"1,576.10","1,589.51",49.47,48.79,0.03,0.65,73.25,72.04,0.11,1.10,37,25
16-Feb-22,21,"1,488.00","1,507.71",52.71,52.12,0.02,0.57,55.25,54.41,0.12,0.72,37,28
16-Feb-22,22,"1,355.50","1,399.27",48.07,47.64,0.00,0.43,57.78,57.16,0.06,0.56,37,30
16-Feb-22,23,"1,226.20","1,280.79",45.61,45.00,0.03,0.58,39.68,39.38,0.04,0.26,38,32
16-Feb-22,24,"1,144.40","1,184.48",41.78,41.39,0.00,0.39,38.60,38.30,0.05,0.25,38,33
17-Feb-22,01,"1,052.20","1,131.66",39.57,39.37,0.02,0.18,39.22,38.86,0.04,0.32,38,33
17-Feb-22,02,"1,021.10","1,098.92",36.84,36.63,0.02,0.19,36.51,36.24,0.04,0.23,37,33
17-Feb-22,03,"1,011.10","1,080.61",36.13,35.90,0.02,0.21,35.62,35.36,0.04,0.22,42,33
17-Feb-22,04,"1,014.00","1,076.61",35.51,35.73,-0.44,0.22,32.55,32.32,0.03,0.20,43,32
17-Feb-22,05,"1,034.20","1,108.60",36.36,36.70,-0.51,0.17,32.81,32.56,0.04,0.21,46,32
17-Feb-22,06,"1,125.00","1,203.51",37.82,37.67,0.01,0.14,33.73,33.44,0.04,0.25,43,32
17-Feb-22,07,"1,278.70","1,347.89",41.33,40.91,0.02,0.40,34.00,33.60,0.04,0.36,44,34
17-Feb-22,08,"1,353.70","1,409.74",46.89,46.25,0.03,0.61,37.02,36.48,0.04,0.50,44,36
17-Feb-22,09,"1,346.40","1,398.00",43.91,43.34,0.02,0.55,34.52,34.04,0.04,0.44,48,38
17-Feb-22,10,"1,360.30","1,383.46",46.23,45.55,0.03,0.65,32.18,31.74,0.04,0.40,50,39
17-Feb-22,11,"1,354.70","1,371.49",42.51,41.92,0.02,0.57,32.93,32.50,0.04,0.39,52,41
17-Feb-22,12,"1,315.80","1,354.42",40.78,40.29,0.03,0.46,33.60,33.18,0.04,0.38,55,41
17-Feb-22,13,"1,313.50","1,353.29",40.64,40.16,0.03,0.45,32.33,31.93,0.04,0.36,57,42
17-Feb-22,14,"1,306.40","1,358.83",41.97,41.48,0.02,0.47,33.23,32.85,0.04,0.34,58,42
17-Feb-22,15,"1,277.30","1,357.02",40.35,39.94,0.03,0.38,35.50,35.09,0.04,0.37,58,42
17-Feb-22,16,"1,259.70","1,362.90",40.96,40.56,0.02,0.38,32.75,32.38,0.04,0.33,58,42
17-Feb-22,17,"1,339.50","1,398.48",40.63,40.13,0.02,0.48,35.22,34.79,0.04,0.39,57,42
17-Feb-22,18,"1,436.00","1,484.67",52.63,51.80,0.02,0.81,45.19,44.52,0.05,0.62,54,42
17-Feb-22,19,"1,408.00","1,490.82",53.71,52.93,0.03,0.75,61.70,60.75,0.07,0.88,53,43
17-Feb-22,20,"1,351.50","1,433.40",41.18,40.69,0.01,0.48,51.34,50.65,0.05,0.64,53,43
17-Feb-22,21,"1,302.20","1,359.87",40.61,40.13,0.01,0.47,36.42,36.00,0.04,0.38,51,44
17-Feb-22,22,"1,220.40","1,259.71",41.05,40.68,0.01,0.36,34.56,34.26,0.03,0.27,49,45
17-Feb-22,23,"1,089.50","1,154.85",37.48,37.28,0.02,0.18,32.42,32.23,0.03,0.16,49,46
17-Feb-22,24,"1,015.90","1,068.17",38.50,38.21,0.00,0.29,41.03,40.78,0.04,0.21,49,47
18-Feb-22,01,933.20,"1,011.64",37.21,37.04,0.02,0.15,39.15,38.92,0.05,0.18,52,49
18-Feb-22,02,895.50,981.99,35.58,35.74,-0.30,0.14,35.62,35.49,0.04,0.09,53,50
18-Feb-22,03,888.20,965.12,35.34,35.61,-0.43,0.16,36.47,36.31,0.04,0.12,53,51
18-Feb-22,04,876.10,965.20,35.34,35.48,-0.30,0.16,35.53,35.40,0.04,0.09,54,52
18-Feb-22,05,917.70,991.96,35.19,35.43,-0.43,0.19,35.79,35.65,0.04,0.10,56,52
18-Feb-22,06,958.50,"1,074.70",35.61,35.59,-0.18,0.20,36.28,36.10,0.02,0.16,56,52
18-Feb-22,07,"1,142.60","1,217.83",37.02,36.79,-0.15,0.38,52.40,51.96,0.06,0.38,57,52
18-Feb-22,08,"1,204.90","1,306.89",43.63,43.48,-0.32,0.47,87.31,86.39,0.09,0.83,58,53
18-Feb-22,09,"1,195.30","1,346.61",46.86,46.38,0.02,0.46,55.51,54.80,0.06,0.65,56,44
18-Feb-22,10,"1,259.10","1,350.17",41.74,41.27,0.02,0.45,38.19,37.72,0.04,0.43,40,30
18-Feb-22,11,"1,199.90","1,337.25",57.13,56.58,0.08,0.47,29.75,29.39,0.04,0.32,36,25
18-Feb-22,12,"1,220.90","1,341.55",58.56,58.03,0.08,0.45,-18.63,-18.46,0.00,-0.17,33,20
18-Feb-22,13,"1,239.50","1,335.20",56.89,57.20,-0.71,0.40,-0.87,-0.86,0.01,-0.02,32,18
18-Feb-22,14,"1,259.00","1,339.98",57.54,57.13,0.08,0.33,34.49,34.23,0.04,0.22,32,16
18-Feb-22,15,"1,240.50","1,337.78",56.96,56.55,0.08,0.33,12.82,12.72,0.02,0.08,32,15
18-Feb-22,16,"1,280.60","1,371.89",61.07,60.42,0.08,0.57,53.87,53.36,0.07,0.44,32,14
18-Feb-22,17,"1,378.60","1,447.00",70.44,69.51,0.08,0.85,75.44,74.42,0.09,0.93,29,11
18-Feb-22,18,"1,431.00","1,551.24",94.68,93.21,0.07,1.40,118.48,116.57,0.13,1.78,27,10
18-Feb-22,19,"1,448.60","1,580.48",126.76,124.81,0.12,1.83,109.29,107.36,0.11,1.82,26,9
18-Feb-22,20,"1,414.90","1,537.05",96.80,95.29,0.09,1.42,107.77,105.98,0.11,1.68,24,8
18-Feb-22,21,"1,379.50","1,487.49",111.05,109.53,0.01,1.51,88.33,86.89,0.09,1.35,23,8
18-Feb-22,22,"1,292.30","1,411.81",97.45,96.21,0.04,1.20,77.68,76.49,0.04,1.15,21,7
18-Feb-22,23,"1,213.40","1,323.71",85.66,84.53,0.00,1.13,66.82,65.88,0.00,0.94,20,6
18-Feb-22,24,"1,122.50","1,245.50",85.96,84.96,0.00,1.00,59.00,58.29,0.00,0.71,18,6
19-Feb-22,01,"1,139.70","1,192.19",95.50,94.66,0.00,0.84,86.89,85.79,0.00,1.10,17,5
19-Feb-22,02,"1,133.90","1,165.85",99.50,98.41,0.00,1.09,93.96,92.58,0.00,1.38,16,4
19-Feb-22,03,"1,114.00","1,155.37",111.19,109.93,0.00,1.26,98.57,96.96,0.00,1.61,14,6
19-Feb-22,04,"1,109.20","1,158.29",97.35,96.19,0.00,1.16,111.52,109.58,0.00,1.94,13,6
19-Feb-22,05,"1,124.70","1,180.43",110.86,109.08,0.36,1.42,87.68,86.04,0.00,1.64,12,7
19-Feb-22,06,"1,141.10","1,226.76",137.31,129.69,5.94,1.68,69.82,68.51,0.00,1.31,12,7
19-Feb-22,07,"1,195.20","1,299.34",136.68,128.92,6.21,1.55,99.13,97.26,0.00,1.87,12,6
19-Feb-22,08,"1,262.60","1,369.24",111.45,104.07,5.75,1.63,73.54,72.09,0.00,1.45,11,7
19-Feb-22,09,"1,254.10","1,412.69",104.41,98.20,4.61,1.60,46.57,45.63,0.00,0.94,17,10
19-Feb-22,10,"1,311.30","1,441.69",74.02,72.69,0.00,1.33,41.01,40.15,0.00,0.86,22,9
19-Feb-22,11,"1,291.30","1,468.42",114.59,110.43,2.20,1.96,69.71,68.17,0.00,1.54,27,10
19-Feb-22,12,"1,279.80","1,492.56",98.41,96.72,0.01,1.68,72.23,70.62,0.00,1.61,28,10
19-Feb-22,13,"1,269.10","1,494.24",99.77,98.13,0.01,1.63,85.61,83.72,0.00,1.89,30,10
19-Feb-22,14,"1,307.20","1,485.00",106.30,104.75,0.02,1.53,134.72,132.15,0.00,2.57,30,15
19-Feb-22,15,"1,305.60","1,470.71",108.30,106.70,0.02,1.58,150.98,148.34,0.00,2.64,28,21
19-Feb-22,16,"1,303.70","1,451.58",119.16,117.64,0.02,1.50,129.73,127.55,0.00,2.18,29,23
19-Feb-22,17,"1,371.90","1,478.92",119.58,118.00,0.02,1.56,120.16,118.26,0.00,1.90,31,22
19-Feb-22,18,"1,439.30","1,568.62",123.97,122.46,0.02,1.49,168.29,166.05,0.00,2.24,30,17
19-Feb-22,19,"1,448.80","1,593.54",154.37,152.71,0.03,1.63,136.42,134.75,0.00,1.67,27,15
19-Feb-22,20,"1,413.30","1,547.42",126.48,124.92,0.02,1.54,178.02,175.76,0.00,2.26,25,12
19-Feb-22,21,"1,360.20","1,492.15",106.14,105.93,-0.90,1.11,209.39,206.67,0.00,2.72,25,7
19-Feb-22,22,"1,315.70","1,422.54",94.24,93.17,-0.11,1.18,322.27,320.99,0.00,1.28,24,5
19-Feb-22,23,"1,217.50","1,346.31",92.82,92.78,-0.87,0.91,217.80,216.76,0.00,1.04,22,2
19-Feb-22,24,"1,129.80","1,279.08",88.98,88.33,-0.09,0.74,64.22,63.62,0.00,0.60,19,12
20-Feb-22,01,"1,159.20","1,234.51",117.99,118.80,-1.73,0.92,71.29,70.69,0.00,0.60,18,3
20-Feb-22,02,"1,139.00","1,212.68",111.09,111.80,-1.66,0.95,116.67,115.51,0.00,1.16,15,-1
20-Feb-22,03,"1,118.40","1,202.97",106.57,107.38,-1.61,0.80,91.74,90.67,0.00,1.07,14,-1
20-Feb-22,04,"1,136.00","1,208.52",108.50,109.27,-1.63,0.86,71.15,70.32,0.00,0.83,13,-2
20-Feb-22,05,"1,114.60","1,216.88",111.90,112.41,-1.46,0.95,82.72,81.74,0.04,0.94,12,-2
20-Feb-22,06,"1,146.40","1,252.44",122.82,123.24,-1.52,1.10,75.23,74.38,0.00,0.85,11,-3
20-Feb-22,07,"1,196.80","1,308.03",126.01,124.96,0.00,1.05,96.78,95.36,0.14,1.28,11,-3
20-Feb-22,08,"1,263.20","1,374.45",123.39,122.12,0.00,1.27,93.38,91.84,0.13,1.41,10,-4
20-Feb-22,09,"1,326.60","1,424.38",115.00,113.50,0.00,1.50,59.49,58.48,0.08,0.93,12,-3
20-Feb-22,10,"1,369.80","1,432.64",122.19,120.11,0.00,2.08,41.90,41.08,0.00,0.82,14,-3
20-Feb-22,11,"1,333.80","1,414.87",121.15,119.21,0.00,1.94,66.09,64.80,0.00,1.29,17,-3
20-Feb-22,12,"1,310.00","1,424.30",97.47,94.73,1.15,1.59,70.43,68.98,0.00,1.45,19,-2
20-Feb-22,13,"1,298.90","1,420.02",84.74,82.28,1.22,1.24,67.27,65.99,0.00,1.28,21,-2
20-Feb-22,14,"1,273.20","1,405.02",70.57,69.70,0.00,0.87,-20.02,-19.65,0.00,-0.37,24,-4
20-Feb-22,15,"1,232.50","1,388.68",68.59,67.81,0.00,0.78,19.78,19.44,0.00,0.34,25,-2
20-Feb-22,16,"1,285.80","1,393.90",85.47,83.10,1.25,1.12,48.59,47.78,0.00,0.81,29,1
20-Feb-22,17,"1,395.00","1,469.75",105.72,104.21,0.02,1.49,73.94,72.60,0.00,1.34,30,1
20-Feb-22,18,"1,466.30","1,578.04",126.57,125.29,0.02,1.26,101.55,99.95,0.02,1.58,30,2
20-Feb-22,19,"1,439.00","1,609.74",187.34,178.62,7.61,1.11,92.98,91.67,0.00,1.31,28,4
20-Feb-22,20,"1,364.90","1,554.79",106.68,106.06,0.02,0.60,84.62,83.58,0.01,1.03,28,5
20-Feb-22,21,"1,312.00","1,481.52",99.01,97.92,0.03,1.06,80.65,79.58,0.01,1.06,26,7
20-Feb-22,22,"1,207.30","1,386.35",92.80,91.70,0.04,1.06,72.14,71.18,0.00,0.96,27,8
20-Feb-22,23,"1,122.70","1,285.64",71.81,71.16,0.01,0.64,49.69,49.09,0.00,0.60,29,8
20-Feb-22,24,"1,040.60","1,200.99",62.64,62.28,0.01,0.35,41.84,41.45,0.00,0.39,29,11
21-Feb-22,01,"1,174.40","1,145.89",77.65,77.06,0.01,0.58,51.11,50.71,0.00,0.40,30,13
21-Feb-22,02,"1,115.90","1,117.56",61.33,60.91,0.02,0.40,51.70,51.40,0.00,0.30,28,13
21-Feb-22,03,"1,074.60","1,102.33",54.95,54.62,0.00,0.33,43.22,43.04,0.00,0.18,29,13
21-Feb-22,04,"1,068.10","1,106.52",59.22,58.87,0.00,0.35,42.47,42.31,0.00,0.16,30,13
21-Feb-22,05,"1,099.20","1,133.86",55.45,55.05,0.00,0.40,44.38,44.14,0.00,0.24,27,14
21-Feb-22,06,"1,151.70","1,217.14",71.09,70.46,0.00,0.63,68.76,68.15,0.00,0.61,28,14
21-Feb-22,07,"1,203.30","1,344.40",82.49,81.78,0.00,0.71,78.50,77.55,0.00,0.95,27,15
21-Feb-22,08,"1,275.80","1,421.82",103.75,102.43,0.00,1.32,84.16,82.72,0.00,1.44,24,15
21-Feb-22,09,"1,300.20","1,442.76",112.20,110.71,0.00,1.49,67.03,65.76,0.00,1.27,28,19
21-Feb-22,10,"1,366.80","1,436.01",90.64,89.34,0.00,1.30,33.39,32.77,0.00,0.62,36,15
21-Feb-22,11,"1,331.40","1,419.02",56.51,55.79,0.00,0.72,3.91,3.85,0.00,0.06,37,15
21-Feb-22,12,"1,329.30","1,380.56",47.04,46.68,0.00,0.36,8.41,8.28,0.00,0.13,40,16
21-Feb-22,13,"1,310.40","1,344.73",43.63,43.36,0.00,0.27,13.81,13.63,0.00,0.18,48,17
21-Feb-22,14,"1,285.50","1,320.33",41.57,41.32,0.00,0.25,14.80,14.64,0.00,0.16,49,17
21-Feb-22,15,"1,259.90","1,303.56",41.60,41.32,0.00,0.28,19.47,19.25,0.00,0.22,52,18
21-Feb-22,16,"1,290.80","1,316.53",45.12,44.70,0.00,0.42,30.19,29.80,0.00,0.39,54,19
21-Feb-22,17,"1,338.80","1,367.48",48.39,47.76,0.00,0.63,36.35,35.78,0.00,0.57,55,21
21-Feb-22,18,"1,473.50","1,487.65",80.60,79.43,0.00,1.17,48.39,47.66,0.00,0.73,51,22
21-Feb-22,19,"1,453.90","1,525.55",124.92,123.32,0.00,1.60,51.83,51.03,0.00,0.80,41,22
21-Feb-22,20,"1,431.00","1,463.81",85.89,84.55,0.00,1.34,48.63,47.87,0.00,0.76,34,23
21-Feb-22,21,"1,363.30","1,393.74",61.21,60.42,0.00,0.79,37.14,36.62,0.00,0.52,33,23
21-Feb-22,22,"1,251.40","1,298.92",59.21,58.67,0.00,0.54,35.87,35.45,0.00,0.42,29,24
21-Feb-22,23,"1,149.00","1,195.02",61.93,61.39,0.00,0.54,35.00,34.64,0.00,0.36,28,22
21-Feb-22,24,"1,084.30","1,120.05",53.41,52.84,0.00,0.57,35.81,35.36,0.00,0.45,27,22
22-Feb-22,01,"1,074.30","1,078.09",46.66,46.01,0.00,0.65,26.49,26.19,0.00,0.30,26,21
22-Feb-22,02,"1,061.10","1,059.80",45.60,44.96,0.00,0.64,16.09,15.93,0.00,0.16,25,22
22-Feb-22,03,"1,044.90","1,053.14",48.61,47.94,0.00,0.67,26.49,26.24,0.00,0.25,26,22
22-Feb-22,04,"1,034.10","1,067.86",44.80,44.21,0.00,0.59,28.92,28.63,0.00,0.29,24,21
22-Feb-22,05,"1,079.80","1,105.22",48.04,47.38,0.00,0.66,24.05,23.79,0.00,0.26,25,22
22-Feb-22,06,"1,165.00","1,204.86",59.71,57.52,1.16,1.03,30.28,29.90,0.00,0.38,28,25
22-Feb-22,07,"1,340.40","1,353.74",82.17,80.42,0.00,1.75,38.01,37.40,0.00,0.61,28,27
22-Feb-22,08,"1,400.10","1,442.39",94.64,92.70,0.00,1.94,42.03,41.34,0.00,0.69,33,29
22-Feb-22,09,"1,424.60","1,460.44",75.93,74.30,0.00,1.63,45.86,45.07,0.00,0.79,35,30
22-Feb-22,10,"1,400.20","1,437.51",64.18,62.88,0.00,1.30,40.14,39.49,0.00,0.65,35,29
22-Feb-22,11,"1,417.40","1,423.74",62.98,61.74,0.00,1.24,43.02,42.38,0.00,0.64,40,32
22-Feb-22,12,"1,409.40","1,425.08",56.30,55.45,0.00,0.85,51.28,50.62,0.01,0.65,43,32
22-Feb-22,13,"1,427.10","1,443.30",58.78,57.83,0.00,0.95,51.43,50.87,0.03,0.53,44,30
22-Feb-22,14,"1,425.70","1,454.69",61.89,60.85,0.00,1.04,58.02,57.37,0.02,0.63,44,31
22-Feb-22,15,"1,421.20","1,456.35",61.11,60.11,0.00,1.00,60.93,60.18,0.05,0.70,44,33
22-Feb-22,16,"1,444.50","1,478.41",68.58,67.45,0.00,1.13,57.73,57.05,0.03,0.65,43,34
22-Feb-22,17,"1,493.00","1,527.44",80.04,78.78,0.00,1.26,57.99,57.26,0.02,0.71,40,38
22-Feb-22,18,"1,545.40","1,598.98",93.64,92.20,0.00,1.44,59.36,58.53,0.00,0.83,38,37
22-Feb-22,19,"1,517.00","1,588.92",75.35,74.16,0.00,1.19,60.04,59.15,0.00,0.89,36,35
22-Feb-22,20,"1,447.00","1,518.70",55.50,54.79,0.00,0.71,53.55,52.81,0.00,0.74,35,34
22-Feb-22,21,"1,352.80","1,434.03",51.30,50.83,0.00,0.47,57.62,56.77,0.05,0.80,35,34
22-Feb-22,22,"1,243.30","1,327.66",47.61,47.46,0.00,0.15,50.44,49.84,0.06,0.54,35,34
22-Feb-22,23,"1,058.80","1,212.71",45.13,45.05,0.02,0.06,37.46,37.17,0.05,0.24,35,34
22-Feb-22,24,978.10,"1,113.15",37.55,37.48,0.00,0.07,21.62,21.46,0.02,0.14,46,45
23-Feb-22,01,978.30,"1,056.31",35.59,35.92,-0.42,0.09,15.67,15.60,0.02,0.05,50,49
23-Feb-22,02,959.60,"1,019.42",34.89,35.51,-0.72,0.10,8.37,8.34,0.01,0.02,54,52
23-Feb-22,03,931.40,999.62,34.70,35.30,-0.72,0.12,25.09,24.95,0.06,0.08,55,52
23-Feb-22,04,927.50,"1,001.30",34.71,35.30,-0.72,0.13,31.23,31.06,0.06,0.11,56,52
23-Feb-22,05,970.80,"1,024.47",34.77,35.35,-0.72,0.14,32.77,32.60,0.05,0.12,56,52
23-Feb-22,06,"1,082.40","1,113.96",35.11,35.62,-0.74,0.23,21.18,21.04,0.03,0.11,56,52
23-Feb-22,07,"1,199.80","1,257.63",39.38,39.98,-0.80,0.20,35.75,35.48,0.03,0.24,57,52
23-Feb-22,08,"1,276.90","1,345.21",42.41,42.89,-0.82,0.34,33.27,32.96,0.03,0.28,57,52
23-Feb-22,09,"1,307.70","1,374.59",39.99,40.49,-0.79,0.29,49.59,49.07,0.05,0.47,57,52
23-Feb-22,10,"1,301.70","1,348.84",39.01,39.52,-0.78,0.27,36.05,35.76,0.02,0.27,59,52
23-Feb-22,11,"1,321.70","1,310.76",40.03,40.28,-0.54,0.29,33.64,33.51,0.00,0.13,62,52
23-Feb-22,12,"1,290.50","1,302.71",38.87,38.76,-0.13,0.24,33.67,33.60,0.00,0.07,63,48
23-Feb-22,13,"1,227.20","1,286.45",37.30,37.16,-0.02,0.16,19.47,19.43,0.00,0.04,63,43
23-Feb-22,14,"1,203.90","1,265.04",36.38,36.37,-0.10,0.11,19.14,19.09,0.00,0.05,63,38
23-Feb-22,15,"1,220.40","1,259.36",35.92,36.51,-0.74,0.15,-14.45,-14.39,0.00,-0.06,60,35
23-Feb-22,16,"1,276.10","1,280.59",36.80,37.37,-0.75,0.18,35.07,34.92,0.02,0.13,57,32
23-Feb-22,17,"1,339.10","1,332.06",38.51,38.97,-0.75,0.29,36.29,36.09,0.03,0.17,52,31
23-Feb-22,18,"1,423.30","1,446.06",53.54,53.88,-0.90,0.56,42.56,42.10,0.07,0.39,45,25
23-Feb-22,19,"1,461.90","1,503.12",60.32,60.61,-0.96,0.67,71.46,70.46,0.08,0.92,41,19
23-Feb-22,20,"1,393.00","1,470.65",46.93,47.36,-0.84,0.41,74.84,73.85,0.08,0.91,38,19
23-Feb-22,21,"1,342.70","1,417.84",41.23,41.68,-0.74,0.29,75.84,74.94,0.11,0.79,34,15
23-Feb-22,22,"1,232.80","1,340.93",39.63,40.25,-0.77,0.15,41.35,40.97,0.03,0.35,32,15
23-Feb-22,23,"1,135.30","1,250.33",38.53,39.14,-0.77,0.16,36.38,36.14,0.04,0.20,28,12
23-Feb-22,24,"1,063.50","1,179.04",36.69,37.25,-0.66,0.10,36.42,36.23,0.03,0.16,25,8
24-Feb-22,01,"1,092.00","1,146.75",35.75,36.40,-0.74,0.09,36.45,36.24,0.00,0.21,22,6
24-Feb-22,02,"1,066.30","1,129.80",33.11,33.67,-0.72,0.16,33.41,33.23,0.00,0.18,20,3
24-Feb-22,03,"1,063.70","1,133.27",32.88,33.45,-0.71,0.14,34.41,34.18,0.00,0.23,18,2
24-Feb-22,04,"1,069.40","1,153.93",33.39,33.90,-0.66,0.15,35.48,35.17,0.00,0.31,17,2
24-Feb-22,05,"1,108.80","1,203.71",35.61,35.84,-0.45,0.22,37.51,37.15,0.00,0.36,16,3
24-Feb-22,06,"1,198.30","1,314.16",50.92,50.73,-0.30,0.49,37.90,37.45,0.00,0.45,15,2
24-Feb-22,07,"1,351.20","1,473.57",71.24,70.20,0.00,1.04,40.11,39.42,0.00,0.69,14,1
24-Feb-22,08,"1,439.20","1,563.58",71.23,70.03,0.00,1.20,45.07,44.13,0.00,0.94,14,1
24-Feb-22,09,"1,460.90","1,563.88",59.91,58.89,0.00,1.02,41.85,40.96,0.00,0.89,16,1
24-Feb-22,10,"1,430.00","1,540.10",56.16,55.28,0.00,0.88,40.72,39.98,0.00,0.74,18,1
24-Feb-22,11,"1,395.40","1,546.04",90.95,89.54,0.00,1.41,68.76,67.70,0.00,1.06,19,-1
24-Feb-22,12,"1,382.60","1,514.54",89.07,87.78,0.00,1.29,95.94,94.63,0.00,1.31,22,-2
24-Feb-22,13,"1,364.30","1,483.92",85.43,84.30,0.00,1.13,79.42,78.92,0.00,0.50,24,-2
24-Feb-22,14,"1,349.30","1,470.46",84.14,83.07,0.00,1.07,92.79,92.66,0.00,0.13,25,-4
24-Feb-22,15,"1,324.40","1,450.38",81.99,81.06,0.00,0.93,86.82,86.83,0.00,-0.01,29,-2
24-Feb-22,16,"1,361.40","1,438.31",89.89,88.66,0.00,1.23,86.18,86.15,0.00,0.03,29,-4
24-Feb-22,17,"1,464.90","1,486.19",101.57,100.62,0.00,0.95,97.45,97.00,0.00,0.45,30,-4
24-Feb-22,18,"1,536.80","1,587.66",124.98,124.09,0.00,0.89,154.17,153.14,0.00,1.03,30,-4
24-Feb-22,19,"1,565.40","1,636.24",162.34,161.38,0.00,0.96,141.92,140.84,0.00,1.08,26,-2
24-Feb-22,20,"1,534.90","1,593.35",137.82,136.62,0.00,1.20,158.67,157.51,0.00,1.16,25,-1
24-Feb-22,21,"1,508.60","1,530.75",107.51,106.43,0.00,1.08,115.24,114.41,0.00,0.83,23,-1
24-Feb-22,22,"1,386.50","1,446.13",116.42,115.02,0.51,0.89,104.24,103.45,0.00,0.79,23,0
24-Feb-22,23,"1,273.40","1,349.75",120.72,117.33,2.43,0.96,102.09,101.26,0.00,0.83,19,8
24-Feb-22,24,"1,190.00","1,263.41",126.92,126.44,0.00,0.48,134.10,133.02,0.00,1.08,18,6
25-Feb-22,01,"1,137.80","1,205.82",122.56,121.97,0.00,0.59,109.95,109.35,0.00,0.60,21,10
25-Feb-22,02,"1,123.10","1,168.27",119.45,118.84,0.00,0.61,112.74,112.32,0.00,0.42,22,2
25-Feb-22,03,"1,083.80","1,148.18",115.00,114.52,0.00,0.48,106.07,105.72,0.00,0.35,23,6
25-Feb-22,04,"1,087.30","1,156.75",108.79,108.42,0.00,0.37,115.54,115.12,0.00,0.42,23,4
25-Feb-22,05,"1,123.80","1,185.82",127.47,126.18,0.81,0.48,95.41,95.07,0.00,0.34,23,4
25-Feb-22,06,"1,214.20","1,268.80",143.47,142.57,0.00,0.90,66.97,66.65,0.00,0.32,20,12
25-Feb-22,07,"1,359.60","1,371.65",149.66,148.94,0.00,0.72,57.69,57.48,0.00,0.21,18,14
25-Feb-22,08,"1,485.40","1,468.85",162.64,161.58,0.00,1.06,95.17,94.77,0.00,0.40,17,13
25-Feb-22,09,"1,542.10","1,562.26",177.62,176.74,0.00,0.88,103.63,103.37,0.00,0.26,16,13
25-Feb-22,10,"1,601.30","1,621.53",206.80,205.68,0.00,1.12,147.70,147.42,0.00,0.28,16,12
25-Feb-22,11,"1,569.40","1,661.06",224.84,223.88,0.00,0.96,217.24,216.50,0.00,0.74,17,13
25-Feb-22,12,"1,573.00","1,673.31",224.66,223.74,0.00,0.92,229.66,228.76,0.00,0.90,17,12
25-Feb-22,13,"1,526.40","1,664.86",200.05,199.29,0.00,0.76,278.45,277.45,0.00,1.00,18,13
25-Feb-22,14,"1,489.70","1,644.75",184.51,183.77,0.00,0.74,286.68,285.19,0.00,1.49,18,13
25-Feb-22,15,"1,507.90","1,616.35",172.92,172.08,0.00,0.84,250.82,248.96,0.00,1.86,17,12
25-Feb-22,16,"1,525.10","1,593.20",172.87,171.99,0.00,0.88,180.99,179.46,0.00,1.53,17,12
25-Feb-22,17,"1,572.00","1,612.92",185.71,184.66,0.00,1.05,203.03,201.15,0.00,1.88,17,11
25-Feb-22,18,"1,646.20","1,690.41",224.69,224.13,0.00,0.56,262.40,260.68,0.00,1.72,17,13
25-Feb-22,19,"1,594.10","1,695.20",228.84,228.63,0.00,0.21,312.34,310.30,0.00,2.04,17,13
25-Feb-22,20,"1,583.80","1,621.09",184.04,183.56,0.00,0.48,269.57,268.06,0.00,1.51,17,13
25-Feb-22,21,"1,522.00","1,546.54",171.94,171.27,0.00,0.67,173.73,172.88,0.00,0.85,17,13
25-Feb-22,22,"1,427.30","1,456.42",169.93,169.01,0.00,0.92,146.84,145.92,0.00,0.92,16,12
25-Feb-22,23,"1,307.80","1,355.38",169.72,168.48,0.00,1.24,139.54,138.76,0.00,0.78,16,13
25-Feb-22,24,"1,206.80","1,269.49",155.67,154.92,0.00,0.75,146.14,145.44,0.00,0.70,14,11
26-Feb-22,01,"1,216.80","1,214.17",157.44,156.68,0.00,0.76,130.63,129.99,0.00,0.64,15,11
26-Feb-22,02,"1,212.20","1,183.14",152.92,152.17,0.00,0.75,134.74,134.16,0.00,0.58,15,12
26-Feb-22,03,"1,200.30","1,173.37",150.75,150.07,0.00,0.68,134.50,134.06,0.00,0.44,15,12
26-Feb-22,04,"1,197.00","1,180.40",150.91,150.29,0.00,0.62,124.61,124.20,0.00,0.41,15,8
26-Feb-22,05,"1,222.70","1,203.20",153.42,152.90,0.00,0.52,117.32,116.65,0.00,0.67,12,6
26-Feb-22,06,"1,244.90","1,257.50",171.00,170.22,0.00,0.78,119.66,119.02,0.00,0.64,11,4
26-Feb-22,07,"1,345.60","1,334.65",183.86,183.46,0.00,0.40,115.91,115.56,0.00,0.35,8,2
26-Feb-22,08,"1,411.40","1,412.59",186.65,185.94,0.00,0.71,151.10,150.34,0.00,0.76,7,1
26-Feb-22,09,"1,471.30","1,467.17",190.68,189.79,0.00,0.89,212.72,211.38,0.00,1.34,12,3
26-Feb-22,10,"1,471.00","1,485.84",154.97,154.11,0.00,0.86,198.82,197.16,0.00,1.66,13,3
